,Date,UserName,Location,stars,Message
86,10/14/2013,Kevin M.,tuscaloosa,4,"One of a kind Popsicle place folks.  Yeah, let me tell you that this kind of a treat doesn't offer itself to many people in smaller southern towns but Tuscaloosa has scored not only BIG in the annuals of SEC Football History, but now can boast it's very own custom made popsicle treat joint.  The only other places I've ever experience a fresh made fruit Popsicle is in foreign countries like Brazil or Guatemala.  From single flavors like the reliable strawberry and ever dreamy pineapple, to the eclectic sour apple, or the hot fudge and caramel Popsicle you're sure to have memorable visit that will have you dropping by any and every time that your in T-town.  My only complaint is that your not allowed to tip the counter people for the over the top patient and informative customer service they offer each patron."
87,12/25/2013,Julian C.,tuscaloosa,3,"Sometimes the selection of popcicles is a little ""meh"" so your experience may vary.  Pops that are out of season are on sale at a slight discount at least.  My favorite was the pinapple and peppers :( I know I'm gross but it was delicious."
88,3/15/2014,Sarah B.,tuscaloosa,5,"Love these pops!  Made of fresh, seasonal and natural ingredients, they are worth every penny.  I've had these pops at Pepper Place market in Birmingham and was ecstatic to see a location was opening up in T-Town.  My favorite flavors are cucumber lime and tamarind but every one I've tried has been amazing.  Skip the overdone froyo and try a pop instead!  You won't be disappointed."
89,8/12/2013,Kristal T.,tuscaloosa,5,"Steel City Pops is a great new addition to the Tuscaloosa downtown area. I was thrilled when I heard they were adding a new location here, as I am a previous resident of Birmingham and moved here for college! All of the flavors I've tried are delicious and I love their ""creamy"" or ""fruity"" selections. The peach and orange cream are my favorites! I work for a local hotel and will always recommend Steel City Pops to all of our visiting guests as a great place to cool off!!"
90,9/5/2013,Tm R.,tuscaloosa,4,Something different for your sweet tooth! Popscicles are $3. Lots of in season flavors made from fresh fruit a simple syrup and sugar. They have a large selection that changes often so you shouldn't get too addicted to any one flavor. Staff is really friendly but it can get a little too crowded inside. I recommend the maple bacon bourbon!
91,8/20/2013,Carole D.,tuscaloosa,4,All fresh ingredients.  Simple but delicious.  We tried the Latte pop.  It was very rich and creamy...almost a bit too rich.  Two of us decided to share it and we couldn't finish it.  But the flavor was excellent.    I will definitely try the fruity side of the menu next time.
92,"9/17/2017
            





Updated review",Devora H.,homewood,5,Is always a fun treat to stop in and see what's new at Steel City Pops!   Tonight tyke 2 flavors we got were coffee and Bananas. I'm a huge fan of coffee- nice coffee flavor with just enough sweet and cream :). The banana was really good- had a hint of cinnamon.   I think one of our all time favorites is fig and smoked (Gouda?) but only available around holidays I think.
93,7/23/2017,Michelle N.,homewood,4,"My boyfriend was in town visiting me and I wanted to show him all the local Birmingham sights so I took him to Steel City Pops! We stopped by on a late Friday afternoon to cool off with some popsicles. He tried the strawberry cream and I got the lavender lemonade pop. They're not kidding around with their flavors, I definitely tasted the lavender in my popsicle, it was pretty tasty. My boyfriend also enjoyed his popsicle. A small suggestion: I wish they'd have put the customize options on the larger menu so you see your options as you order, not on the side. Overall, a great place with delicious, flavorful popsicles!"
94,6/24/2017,John S.,homewood,4,"Had I not known it was here and intentionally stopped by, I would never have seen it. I almost missed it anyway. Parking even on a Tuesday evening was bad. Had to circle the lot before I lucked across someone leaving. Based on this experience, I might avoid it and other businesses on weekends.I had the special of the month Strawberry Milkshake (Strawberry Cream pop dipped in White Chocolate and drizzled with Milk Chocolate. Definitely recommended!My wife chose the Jalapeno Pineapple and liked it but despite being a big fan of jalapeno was not able to finish it due to ""heat"" factor. I think she wished she had gone with her second choice the Chocolate Chile in spite of the staff recommendation.I will probably return but parking could play a spoiler."
95,9/28/2017,Lucy T.,homewood,5,"Out-of-towner's have asked me what the one thing they need to do while they are in Birmingham is. Get Steel City Pops! I have never ever not loved a pop they have. Although both this location and the one at the Summit are rather small, this one can accommodate about five or six people to eat inside and about that many outside too. There's so many interesting flavors. My favorite fruity pop would be strawberry lemonade and creamy pop would be a toss up between coconut and vanilla bean. I'm really curious about the avocado one though, and the cookie pops seem quite intriguing too. I can't wait to be back! I don't care if it's 40 degrees out, I'm getting a pop! Very ""cool"" pops."
96,9/23/2017,Vu N.,homewood,4,"This location was my first time ever experiencing SCP and I've been an addict ever since. I first started off only ever getting their creamy pops, but I've evolved since. I only ever get the fruity pops now, and let me tell you, SCP knows how to make a fruity pop. I really appreciate that they list their calories and the nutritional values of all of their pops, this is really helpful for those who keeps track of their caloric intake. Parking here can be an annoyance, especially on weekend evenings, but sometimes, it's the location closes to you and you just need that SCP fix."
97,5/1/2017,Crystal Grace G.,homewood,4,"Coming to Birmingham there was a lot of hype over this place. Wasn't sure what it really was besides the fact that it was some sort of pops.Walked in and loved the aesthetic layout. If you know me or read my precious reviews I always love talking about the interior or design of the inside space. Customer service is awesome here, the staff is friendly and very helpful! If there isn't something you like you can switch it out for something else.So steel pops they are handmade popsicles of all different flavors and sorts. They range from fruity flavors, to classics, to interesting ones and they also have dairy free options! I got blueberry cream and was disappointed that it was more tart than a sweet cream flavor. Someone got a coconut with dark chocolate and it was AMAZING. I suggest sticking with the classic flavors more than trying something out of the box because it may not be as it seems. The avocado one seems really appealing but I was told it tasted more like lime than avocado. It's not really something I would go out of my way for but if you are in the area I would encourage you to try it out! It's not too expensive either."
